id,name,citation_count,entry_created_date,is_found_by_algorithm,cites_chameleon,acknowledges_chameleon,approved_with,source_id,publication_type,forum,title,year,month,author,bibtex_source,link,added_by_username,doi,checked_for_duplicates,project_id,publication_id
4785,google_scholar,0,1770249600000,0,0,0,,"2021|pappas, nikos and oikonomou, panagiotis and tziritas, nikos and kolomvatsos, kostas and loukopoulos, thanasis||bin packing heuristics for the multiple workflow scheduling problem",conference paper,Proceedings of the 25th Pan-Hellenic Conference on Informatics,Bin Packing Heuristics for the Multiple Workflow Scheduling Problem,2021.0,,"Pappas, Nikos and Oikonomou, Panagiotis and Tziritas, Nikos and Kolomvatsos, Kostas and Loukopoulos, Thanasis","{""year"": ""2021"", ""pages"": ""283--288"", ""booktitle"": ""Proceedings of the 25th Pan-Hellenic Conference on Informatics"", ""author"": ""Pappas, Nikos and Oikonomou, Panagiotis and Tziritas, Nikos and Kolomvatsos, Kostas and Loukopoulos, Thanasis"", ""title"": ""Bin Packing Heuristics for the Multiple Workflow Scheduling Problem"", ""ENTRYTYPE"": ""inproceedings"", ""ID"": ""pappas2021bin""}",,admin,,0,,1792
4786,google_scholar,0,1770249600000,0,0,0,,"2022|tronge, jacob||orchestration of hpc workflows: scalability testing and cross-system execution",thesis,Kent State University,Orchestration of HPC Workflows: Scalability Testing and Cross-System Execution,2022.0,,"Tronge, Jacob","{""school"": ""Kent State University"", ""year"": ""2022"", ""author"": ""Tronge, Jacob"", ""title"": ""Orchestration of HPC Workflows: Scalability Testing and Cross-System Execution"", ""ENTRYTYPE"": ""mastersthesis"", ""ID"": ""tronge2022orchestration""}",,admin,,0,,1083
4787,google_scholar,0,1770249600000,0,1,1,publication,"2022|perry, brian||inferring network infrastructure and session information through network analysis",phd thesis,"University of California, Davis",Inferring Network Infrastructure and Session Information through Network Analysis,2022.0,,"Perry, Brian","{""school"": ""University of California, Davis"", ""year"": ""2022"", ""author"": ""Perry, Brian"", ""title"": ""Inferring Network Infrastructure and Session Information through Network Analysis"", ""ENTRYTYPE"": ""phdthesis"", ""ID"": ""perry2022inferring""}",,admin,,0,,3285
4788,google_scholar,0,1770249600000,0,0,0,,"2024|li, zhilin||infraestructura flexible multi-cliente multi-servidor para aplicaciones de tail latency en entornos cloud",phd thesis,Universitat Polit{\`e}cnica de Val{\`e}ncia,Infraestructura flexible multi-cliente multi-servidor para aplicaciones de tail latency en entornos Cloud,2024.0,,"Li, Zhilin","{""school"": ""Universitat Polit{\\`e}cnica de Val{\\`e}ncia"", ""year"": ""2024"", ""author"": ""Li, Zhilin"", ""title"": ""Infraestructura flexible multi-cliente multi-servidor para aplicaciones de tail latency en entornos Cloud"", ""ENTRYTYPE"": ""phdthesis"", ""ID"": ""li2024infraestructura""}",,admin,,0,,3286
4789,google_scholar,0,1770249600000,0,0,0,,"|bose, priyanka and pandey, chandra shekhar and fund, fraida||[re] exploring the role of grammar and word choice in bias toward african american english (aae) in hate speech classification",conference paper,ML Reproducibility Challenge 2022,[Re] Exploring the Role of Grammar and Word Choice in Bias Toward African American English (AAE) in Hate Speech Classification,,,"Bose, Priyanka and Pandey, Chandra Shekhar and Fund, Fraida","{""booktitle"": ""ML Reproducibility Challenge 2022"", ""author"": ""Bose, Priyanka and Pandey, Chandra Shekhar and Fund, Fraida"", ""title"": ""[Re] Exploring the Role of Grammar and Word Choice in Bias Toward African American English (AAE) in Hate Speech Classification"", ""ENTRYTYPE"": ""inproceedings"", ""ID"": ""bose2022re""}",,admin,,0,,1282
4790,google_scholar,0,1770249600000,0,0,0,,"2021|yang, wenxiang and yang, zhigong and xian, gang and zhou, lonfang||analysis and classification of job multiple characteristics on supercomputers",conference paper,2021 7th International Conference on Computer and Communications (ICCC),Analysis and Classification of Job Multiple Characteristics on Supercomputers,2021.0,,"Yang, Wenxiang and Yang, Zhigong and Xian, Gang and Zhou, Lonfang","{""organization"": ""IEEE"", ""year"": ""2021"", ""pages"": ""853--857"", ""booktitle"": ""2021 7th International Conference on Computer and Communications (ICCC)"", ""author"": ""Yang, Wenxiang and Yang, Zhigong and Xian, Gang and Zhou, Lonfang"", ""title"": ""Analysis and Classification of Job Multiple Characteristics on Supercomputers"", ""ENTRYTYPE"": ""inproceedings"", ""ID"": ""yang2021analysis""}",,admin,,0,,1797
4791,google_scholar,0,1770249600000,0,1,1,publication,"|nguyen, lan and raicu, ioan||xstore: xcelerated performance in time-series key/value storage systems",journal article,,XStore: Xcelerated performance in time-series key/value STORagE systems,2023.0,,"Nguyen, Lan and Raicu, Ioan","{""author"": ""Nguyen, Lan and Raicu, Ioan"", ""title"": ""XStore: Xcelerated performance in time-series key/value STORagE systems"", ""ENTRYTYPE"": ""article"", ""ID"": ""nguyenxstore""}",,admin,,0,,3289
4792,google_scholar,0,1770249600000,0,1,1,publication,"2021|wang, evan||resource configuration decisions for bulk synchronous parallel jobs",phd thesis,,RESOURCE CONFIGURATION DECISIONS FOR BULK SYNCHRONOUS PARALLEL JOBS,2021.0,,"Wang, Evan","{""year"": ""2021"", ""author"": ""Wang, Evan"", ""title"": ""RESOURCE CONFIGURATION DECISIONS FOR BULK SYNCHRONOUS PARALLEL JOBS"", ""ENTRYTYPE"": ""phdthesis"", ""ID"": ""wang2021resource""}",,admin,,0,,3290
4793,google_scholar,0,1770249600000,0,1,1,publication,"|logan, luke and lofstead, jay and levy, scott and widener, patrick and sun, xian-he and kougkas, anthony||utilizing persistent memory in parallel i/o libraries",journal article,,Utilizing Persistent Memory in Parallel I/O Libraries,2021.0,,"Logan, Luke and Lofstead, Jay and Levy, Scott and Widener, Patrick and Sun, Xian-He and Kougkas, Anthony","{""author"": ""Logan, Luke and Lofstead, Jay and Levy, Scott and Widener, Patrick and Sun, Xian-He and Kougkas, Anthony"", ""title"": ""Utilizing Persistent Memory in Parallel I/O Libraries"", ""ENTRYTYPE"": ""article"", ""ID"": ""loganutilizing""}",,admin,,0,,3291
4794,google_scholar,0,1770249600000,1,1,0,publication,"2021|municio, esteban and cevik, mert and ruth, paul and marquez-barja, johann m||achieving end-to-end connectivity in global multi-domain networks",conference paper,IEEE INFOCOM 2021-IEEE Conference on Computer Communications Workshops (INFOCOM WKSHPS),Achieving End-to-End Connectivity in Global Multi-Domain Networks,2021.0,,"Municio, Esteban and Cevik, Mert and Ruth, Paul and Marquez-Barja, Johann M","{""organization"": ""IEEE"", ""year"": ""2021"", ""pages"": ""1--6"", ""booktitle"": ""IEEE INFOCOM 2021-IEEE Conference on Computer Communications Workshops (INFOCOM WKSHPS)"", ""author"": ""Municio, Esteban and Cevik, Mert and Ruth, Paul and Marquez-Barja, Johann M"", ""title"": ""Achieving End-to-End Connectivity in Global Multi-Domain Networks"", ""ENTRYTYPE"": ""inproceedings"", ""ID"": ""municio2021achieving""}",,admin,,0,,456
4795,google_scholar,0,1770249600000,0,1,1,publication,"|kang, zhuangwei and zhen, zhuo and keahey, kate||yin and yang: balancing cloud computing and htc workloads",journal article,,Yin and Yang: Balancing Cloud Computing and HTC Workloads,,,"Kang, Zhuangwei and Zhen, Zhuo and Keahey, Kate","{""author"": ""Kang, Zhuangwei and Zhen, Zhuo and Keahey, Kate"", ""title"": ""Yin and Yang: Balancing Cloud Computing and HTC Workloads"", ""ENTRYTYPE"": ""article"", ""ID"": ""kangyin""}",,admin,,0,,3293
4796,google_scholar,0,1770249600000,0,0,0,,"2021|wang, shu||adaptive framework for configuration tuning",phd thesis,The University of Chicago,Adaptive Framework for Configuration Tuning,2021.0,,"Wang, Shu","{""school"": ""The University of Chicago"", ""year"": ""2021"", ""author"": ""Wang, Shu"", ""title"": ""Adaptive Framework for Configuration Tuning"", ""ENTRYTYPE"": ""phdthesis"", ""ID"": ""wang2021adaptive""}",,admin,,0,,1085
4797,google_scholar,0,1770249600000,0,1,1,publication,"2021|fletcher, jude kojo amponsah||using machine learning for dynamic resource orchestration \& task scheduling, in a radio access network based edge environment",phd thesis,University of Oxford,"Using machine learning for dynamic resource orchestration & task scheduling, in a radio access network based edge environment",2021.0,,"Fletcher, Jude Kojo Amponsah","{""school"": ""University of Oxford"", ""year"": ""2021"", ""author"": ""Fletcher, Jude Kojo Amponsah"", ""title"": ""Using machine learning for dynamic resource orchestration \\& task scheduling, in a radio access network based edge environment"", ""ENTRYTYPE"": ""phdthesis"", ""ID"": ""fletcher2021using""}",,admin,,0,,3295
4798,google_scholar,0,1770249600000,0,0,0,,"2021|de medeiros, daniel ara{\'u}jo and das merc{\^e}s amorim, denilson and petrucci, vinicius||profile-guided frequency scaling for latency-critical search workloads",conference paper,"2021 IEEE/ACM 21st International Symposium on Cluster, Cloud and Internet Computing (CCGrid)",Profile-guided Frequency Scaling for Latency-Critical Search Workloads,2021.0,,"de Medeiros, Daniel Ara{\'u}jo and das Merc{\^e}s Amorim, Denilson and Petrucci, Vinicius","{""organization"": ""IEEE"", ""year"": ""2021"", ""pages"": ""304--313"", ""booktitle"": ""2021 IEEE/ACM 21st International Symposium on Cluster, Cloud and Internet Computing (CCGrid)"", ""author"": ""de Medeiros, Daniel Ara{\\'u}jo and das Merc{\\^e}s Amorim, Denilson and Petrucci, Vinicius"", ""title"": ""Profile-guided Frequency Scaling for Latency-Critical Search Workloads"", ""ENTRYTYPE"": ""inproceedings"", ""ID"": ""de2021profile""}",,admin,,0,,374
4799,google_scholar,0,1770249600000,0,0,0,,"2020|brunkan, isabel and zhen, zhuo and keahey, kate and toksoz, levent||future-proof your research: designing for replicability and reproducibility",journal article,,Future-Proof Your Research: Designing for Replicability and Reproducibility,2020.0,,"Brunkan, Isabel and Zhen, Zhuo and Keahey, Kate and Toksoz, Levent","{""year"": ""2020"", ""author"": ""Brunkan, Isabel and Zhen, Zhuo and Keahey, Kate and Toksoz, Levent"", ""title"": ""Future-Proof Your Research: Designing for Replicability and Reproducibility"", ""ENTRYTYPE"": ""article"", ""ID"": ""brunkan2020future""}",,admin,,0,,1087
4800,google_scholar,0,1770249600000,0,0,0,,"|logan, luke and kougkas, anthony and sun, xian-he||quantifying the overheads of the modern linux i/o stack",journal article,,Quantifying the Overheads of the Modern Linux I/O Stack,,,"Logan, Luke and Kougkas, Anthony and Sun, Xian-He","{""author"": ""Logan, Luke and Kougkas, Anthony and Sun, Xian-He"", ""title"": ""Quantifying the Overheads of the Modern Linux I/O Stack"", ""ENTRYTYPE"": ""article"", ""ID"": ""loganquantifying""}",,admin,,0,,416
4801,google_scholar,0,1770249600000,0,1,1,publication,"2020|bakhshaliyev, khalid||processing large-scale internet topology data to model autonomous system networks",phd thesis,"University of Nevada, Reno",Processing large-scale Internet topology data to model Autonomous System Networks,2020.0,,"Bakhshaliyev, Khalid","{""school"": ""University of Nevada, Reno"", ""year"": ""2020"", ""author"": ""Bakhshaliyev, Khalid"", ""title"": ""Processing large-scale Internet topology data to model Autonomous System Networks"", ""ENTRYTYPE"": ""phdthesis"", ""ID"": ""bakhshaliyev2020processing""}",,admin,,0,,3299
4802,google_scholar,0,1770249600000,0,0,0,,"2024|felix, mayara and wong, michael b||the reallocation effects of domestic outsourcing",journal article,,The Reallocation Effects of Domestic Outsourcing,2024.0,,"Felix, Mayara and Wong, Michael B","{""year"": ""2024"", ""author"": ""Felix, Mayara and Wong, Michael B"", ""title"": ""The Reallocation Effects of Domestic Outsourcing"", ""ENTRYTYPE"": ""article"", ""ID"": ""felix2024reallocation""}",,admin,,0,,3300
4803,google_scholar,0,1770249600000,0,0,0,,2022|杉木章義 and 空閑洋平 and 竹房あつ子 and 藤原一毅 and 合田憲人 and 中村遼 and 塙敏博 and 鈴村豊太郎 and 宮本大輔 and 田浦健次朗 and others|学術情報処理研究|データ活用社会創成に向けた基盤ソフトウェア環境の構築,journal article,"学術情報処理研究,一般社団法人 大学 ICT 推進協議会",データ活用社会創成に向けた基盤ソフトウェア環境の構築,2022.0,,杉木章義 and 空閑洋平 and 竹房あつ子 and 藤原一毅 and 合田憲人 and 中村遼 and 塙敏博 and 鈴村豊太郎 and 宮本大輔 and 田浦健次朗 and others,"{""publisher"": ""\u4e00\u822c\u793e\u56e3\u6cd5\u4eba \u5927\u5b66 ICT \u63a8\u9032\u5354\u8b70\u4f1a"", ""year"": ""2022"", ""pages"": ""1--9"", ""number"": ""1"", ""volume"": ""26"", ""journal"": ""\u5b66\u8853\u60c5\u5831\u51e6\u7406\u7814\u7a76"", ""author"": ""\u6749\u6728\u7ae0\u7fa9 and \u7a7a\u9591\u6d0b\u5e73 and \u7af9\u623f\u3042\u3064\u5b50 and \u85e4\u539f\u4e00\u6bc5 and \u5408\u7530\u61b2\u4eba and \u4e2d\u6751\u907c and \u5859\u654f\u535a and \u9234\u6751\u8c4a\u592a\u90ce and \u5bae\u672c\u5927\u8f14 and \u7530\u6d66\u5065\u6b21\u6717 and others"", ""title"": ""\u30c7\u30fc\u30bf\u6d3b\u7528\u793e\u4f1a\u5275\u6210\u306b\u5411\u3051\u305f\u57fa\u76e4\u30bd\u30d5\u30c8\u30a6\u30a7\u30a2\u74b0\u5883\u306e\u69cb\u7bc9"", ""ENTRYTYPE"": ""article"", ""ID"": ""\u6749\u6728\u7ae0\u7fa92022\u30c7\u30fc\u30bf\u6d3b\u7528\u793e\u4f1a\u5275\u6210\u306b\u5411\u3051\u305f\u57fa\u76e4\u30bd\u30d5\u30c8\u30a6\u30a7\u30a2\u74b0\u5883\u306e\u69cb\u7bc9""}",,admin,,0,,3301
4804,google_scholar,0,1770249600000,0,0,0,,"2024|wang, meng and mao, jiajun and rana, rajdeep and bent, john and serkay, olmez and george, anjus and ransom, garrett wilson and li, jun and gunawi, haryadi s||design, implementation and analysis of multi-level erasure coding in large-scale data centers working draft--private view only",journal article,,"Design, Implementation and Analysis of Multi-Level Erasure Coding in Large-Scale Data Centers Working Draft–Private View Only",2024.0,,"WANG, MENG and MAO, JIAJUN and RANA, RAJDEEP and BENT, JOHN and SERKAY, OLMEZ and GEORGE, ANJUS and RANSOM, GARRETT WILSON and LI, JUN and GUNAWI, HARYADI S","{""year"": ""2024"", ""author"": ""WANG, MENG and MAO, JIAJUN and RANA, RAJDEEP and BENT, JOHN and SERKAY, OLMEZ and GEORGE, ANJUS and RANSOM, GARRETT WILSON and LI, JUN and GUNAWI, HARYADI S"", ""title"": ""Design, Implementation and Analysis of Multi-Level Erasure Coding in Large-Scale Data Centers Working Draft--Private View Only"", ""ENTRYTYPE"": ""article"", ""ID"": ""wang2024design""}",,admin,,0,,1283
4805,google_scholar,0,1770249600000,0,0,0,,"2019|lyons, eric and papadimitriou, george and wang, cong and thareja, komal and ruth, paul and villalobos, jj and rodero, ivan and deelman, ewa and zink, michael and mandal, anirban||toward a dynamic network-centric distributed cloud platform for scientific workflows: a case study for adaptive weather sensing",conference paper,2019 15th International Conference on eScience (eScience),Toward a dynamic network-centric distributed cloud platform for scientific workflows: A case study for adaptive weather sensing,2019.0,,"Lyons, Eric and Papadimitriou, George and Wang, Cong and Thareja, Komal and Ruth, Paul and Villalobos, JJ and Rodero, Ivan and Deelman, Ewa and Zink, Michael and Mandal, Anirban","{""organization"": ""IEEE"", ""year"": ""2019"", ""pages"": ""67--76"", ""booktitle"": ""2019 15th International Conference on eScience (eScience)"", ""author"": ""Lyons, Eric and Papadimitriou, George and Wang, Cong and Thareja, Komal and Ruth, Paul and Villalobos, JJ and Rodero, Ivan and Deelman, Ewa and Zink, Michael and Mandal, Anirban"", ""title"": ""Toward a dynamic network-centric distributed cloud platform for scientific workflows: A case study for adaptive weather sensing"", ""ENTRYTYPE"": ""inproceedings"", ""ID"": ""lyons2019toward""}",,admin,,0,,675
4806,google_scholar,0,1770249600000,0,0,0,,"2025|najafi, hamed and poudel, pratik and bahreini, kiavash and ibarra, julio and saeed, fahad and li, yuepeng and obeysekera, jayantha and liu, jason||raptor: reconfigurable advanced platform for transdisciplinary open research",conference paper,Proceedings of the 34th International Symposium on High-Performance Parallel and Distributed Computing,RAPTOR: Reconfigurable Advanced Platform for Transdisciplinary Open Research,2025.0,,"Najafi, Hamed and Poudel, Pratik and Bahreini, Kiavash and Ibarra, Julio and Saeed, Fahad and Li, Yuepeng and Obeysekera, Jayantha and Liu, Jason","{""year"": ""2025"", ""pages"": ""1--5"", ""booktitle"": ""Proceedings of the 34th International Symposium on High-Performance Parallel and Distributed Computing"", ""author"": ""Najafi, Hamed and Poudel, Pratik and Bahreini, Kiavash and Ibarra, Julio and Saeed, Fahad and Li, Yuepeng and Obeysekera, Jayantha and Liu, Jason"", ""title"": ""RAPTOR: Reconfigurable Advanced Platform for Transdisciplinary Open Research"", ""ENTRYTYPE"": ""inproceedings"", ""ID"": ""najafi2025raptor""}",,admin,,0,,1694
